method,method2,samplingSite,vegetation,latitude,longitude,samplingID,date,plantSp,animalSp,samplingDays,samplingMeters,seedNo,year
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02383199,-6.47986,aune018,2023-01-03T12:36:28Z,Arbutus unedo,Turdus philomelos,79.76,NA,NA,2023
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2023-01-13T12:14:58Z,Arbutus unedo,Turdus merula,170.92,NA,NA,2023
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2023-01-13T12:14:58Z,Arbutus unedo,Turdus viscivorus,170.92,NA,NA,2023
camera,camera trap,Osyris lanceolata,Juniperus_Forest,37.01724297,-6.5346,olan018,2023-01-18T12:29:06Z,Osyris lanceolata,Sylvia atricapilla,221.43,NA,NA,2023
camera,camera trap,Arbutus unedo,Marsh-Scrubland_Ecotone,37.01973097,-6.44118,aune017,2023-01-22T10:16:48Z,Arbutus unedo,Sylvia atricapilla,92.82,NA,NA,2023
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2023-01-26T10:29:20Z,Arbutus unedo,Turdus viscivorus,170.92,NA,NA,2023
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02375202,-6.47971,aune019,2023-01-27T12:25:24Z,Arbutus unedo,Turdus philomelos,91.13,NA,NA,2023
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.98154998,-6.48234,mcom012,2023-02-05T11:43:18Z,Myrtus communis,Turdus merula,19.83,NA,NA,2023
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2020-01-14T09:52:05Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T10:36:49Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-08T10:04:35Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2020-01-14T10:48:45Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2020-01-14T10:53:44Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-03T11:08:19Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2020-01-14T09:53:20Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-09-24T09:45:22Z,Pistacia lentiscus,Curruca communis,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-03T09:41:24Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-11-06T09:37:54Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-17T10:57:38Z,Pistacia lentiscus,Curruca undata,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2020-01-14T10:52:43Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-11-06T09:49:08Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T09:33:53Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-09-24T09:09:13Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T10:51:20Z,Pistacia lentiscus,Turdus merula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-03T10:21:47Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-09-24T09:46:02Z,Pistacia lentiscus,Curruca communis,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-17T10:12:40Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-03T09:28:30Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-08T09:54:19Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T10:55:19Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-11-06T10:17:09Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2020-01-14T10:07:39Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-08T10:06:00Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-08T10:28:13Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T10:36:50Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-03T09:44:58Z,Pistacia lentiscus,Curruca undata,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-09-24T09:50:26Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-11-06T09:31:12Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-03T08:57:14Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-08T10:07:15Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-01-17T11:52:06Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-11-06T09:46:52Z,Pistacia lentiscus,Cyanistes caeruleus,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-11-06T08:37:01Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-11-19T09:06:12Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T09:55:53Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-09-24T10:26:40Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2020-01-14T10:21:33Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-01-17T11:21:10Z,Pistacia lentiscus,Curruca undata,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-01-17T10:08:03Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T09:24:22Z,Pistacia lentiscus,Turdus merula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-01-17T11:13:21Z,Pistacia lentiscus,Curruca undata,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T10:05:23Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-11-06T08:35:24Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2020-01-14T10:12:51Z,Pistacia lentiscus,Curruca undata,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T09:22:32Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T09:22:56Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-03T10:03:40Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2020-01-14T10:30:03Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-12-03T10:05:54Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T10:05:21Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-23T11:08:25Z,Pistacia lentiscus,Turdus merula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-10-08T10:04:16Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9660322,-6.44644,plen301,2019-09-24T10:27:05Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-12-03T09:14:41Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T09:50:14Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:31:43Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T09:02:07Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2020-01-14T10:31:59Z,Pistacia lentiscus,Cyanopica cooki,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-12-03T08:59:05Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:20:19Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2020-01-14T10:32:26Z,Pistacia lentiscus,Cyanopica cooki,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T09:10:42Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2020-01-14T10:31:42Z,Pistacia lentiscus,Cyanopica cooki,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:17:32Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-09T10:04:18Z,Pistacia lentiscus,Phoenicurus phoenicurus,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:01:58Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-19T09:22:38Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T08:36:47Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T09:05:28Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T09:09:03Z,Pistacia lentiscus,Chloris chloris,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T09:17:21Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T09:55:30Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T10:57:29Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-12-03T09:01:54Z,Pistacia lentiscus,Turdus merula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-12-17T09:02:40Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-19T09:44:13Z,Pistacia lentiscus,Turdus merula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2020-01-14T10:31:40Z,Pistacia lentiscus,Cyanopica cooki,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-12-03T10:15:21Z,Pistacia lentiscus,Cyanopica cooki,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-09T09:55:42Z,Pistacia lentiscus,Phoenicurus phoenicurus,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:42:55Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T09:44:27Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T10:18:14Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T08:39:59Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-12-17T10:32:40Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T11:21:53Z,Pistacia lentiscus,Sylvia atricapilla,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T09:16:24Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-01-17T12:01:32Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T09:32:57Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T11:21:58Z,Pistacia lentiscus,Sylvia atricapilla,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T09:33:35Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T09:43:32Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T09:23:48Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T10:17:21Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:47:57Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T11:11:38Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-12-03T10:14:08Z,Pistacia lentiscus,Turdus merula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T08:33:51Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T08:24:12Z,Pistacia lentiscus,Turdus merula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T10:04:00Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T10:09:26Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T10:00:56Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T09:10:13Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:29:30Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T10:06:47Z,Pistacia lentiscus,Curruca hortensis,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T11:03:13Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T11:13:35Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T09:05:21Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-11-06T08:46:40Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:47:57Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-12-03T10:02:41Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-23T10:53:46Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:44:50Z,Pistacia lentiscus,Sylvia atricapilla,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-10-08T10:58:44Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T09:46:57Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9661981,-6.4467,plen302,2019-09-24T10:00:46Z,Pistacia lentiscus,Saxicola rubicola,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2019-09-25T09:32:32Z,Pistacia lentiscus,Chloris chloris,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2019-12-04T09:12:32Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2020-01-14T11:00:43Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2020-01-14T11:18:59Z,Pistacia lentiscus,Erithacus rubecula,10,NA,NA,2020
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2019-09-25T09:40:31Z,Pistacia lentiscus,Chloris chloris,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2019-09-25T09:36:54Z,Pistacia lentiscus,Chloris chloris,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2019-09-25T09:34:34Z,Pistacia lentiscus,Chloris chloris,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2019-09-25T10:40:33Z,Pistacia lentiscus,Chloris chloris,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2019-09-17T09:24:28Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2019-09-17T09:22:29Z,Pistacia lentiscus,Curruca melanocephala,10,NA,NA,2019
camera,continous-monitoring camera,Pistacia lentiscus,Pistacia-dominated_Scrubland,36.9657444,-6.44579,plen303,2019-09-17T09:25:56Z,Pistacia lentiscus,Curruca hortensis,10,NA,NA,2019
